门市名称,星期一,星期二,星期三,星期四,星期五,星期六,星期日
三重菜寮門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
景美門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
師大和平門市,星期一、07:30 到 18:00;,星期二、07:30 到 18:00. ,星期三、07:30 到 18:00;,星期四、07:30 到 18:00;,星期五、07:30 到 18:00;,星期六、07:30 到 18:00;,星期日、07:30 到 18:00;
林口中山門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
台醫B1門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
館前漢口門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
懷寧門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
杭州門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
許昌南陽門市,星期一、07:00 到 20:00;,星期二、07:00 到 20:00. ,星期三、07:00 到 20:00;,星期四、07:00 到 20:00;,星期五、07:00 到 20:00;,星期六、08:00 到 19:00;,星期日、08:00 到 19:00;
台北捷運門市,星期一、07:00 到 22:30;,星期二、07:00 到 22:30. ,星期三、07:00 到 22:30;,星期四、07:00 到 22:30;,星期五、07:00 到 22:30;,星期六、07:00 到 22:30;,星期日、07:00 到 22:30;
永康街2F門市,星期一、07:30 到 21:00;,星期二、07:30 到 21:00. ,星期三、07:30 到 21:00;,星期四、07:30 到 21:00;,星期五、07:30 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
台鐵一門市,星期一、10:00 到 22:00;,星期二、10:00 到 22:00. ,星期三、10:00 到 22:00;,星期四、10:00 到 22:00;,星期五、10:00 到 22:00;,星期六、10:00 到 22:00;,星期日、10:00 到 22:00;
京站二門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 21:30;,星期五、11:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 21:30;
京站門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 21:30;
建和門市,星期一、06:30 到 20:00;,星期二、06:30 到 20:00. ,星期三、06:30 到 20:00;,星期四、06:30 到 20:00;,星期五、06:30 到 20:00;,星期六、06:30 到 20:00;,星期日、06:30 到 20:00;
三重正義門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
時代寓所門市,星期一、09:30 到 22:30;,星期二、09:30 到 22:30. ,星期三、09:30 到 22:30;,星期四、09:30 到 22:30;,星期五、09:30 到 22:30;,星期六、10:00 到 22:30;,星期日、10:00 到 22:30;
台北圓環門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
辛亥門市,星期一、06:30 到 20:00;,星期二、06:30 到 20:00. ,星期三、06:30 到 20:00;,星期四、06:30 到 20:00;,星期五、06:30 到 20:00;,星期六、06:30 到 19:00;,星期日、06:30 到 19:00;
紹興門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
長興門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、08:30 到 15:30;,星期日、08:30 到 15:30;
南崁特力門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
大溪門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
南京西門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:30;,星期六、07:00 到 22:30;,星期日、07:00 到 22:00;
三重三和門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:30 到 22:00;,星期日、07:30 到 22:00;
保安門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
蘆洲長榮門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
興和門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
忠新門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
木新門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
萬芳門市,星期一、06:30 到 20:00;,星期二、06:30 到 20:00. ,星期三、06:30 到 20:00;,星期四、06:30 到 20:00;,星期五、06:30 到 20:00;,星期六、07:30 到 19:00;,星期日、07:30 到 19:00;
三創門市,星期一、09:00 到 21:30;,星期二、09:00 到 21:30. ,星期三、09:00 到 21:30;,星期四、09:00 到 21:30;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 21:30;
蘆洲三民門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
內壢環中東門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
馬偕門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、08:00 到 21:30;
林森門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:30 到 22:00;,星期日、07:30 到 22:00;
興南門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
敦和門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
松江長安門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:30 到 20:30;,星期日、07:30 到 20:30;
南崁門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
敦南門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00;,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、休息;,星期日、休息;
民權西門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
木柵門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
敦富門市,星期一、06:30 到 20:00;,星期二、06:30 到 20:00. ,星期三、06:30 到 20:00;,星期四、06:30 到 20:00;,星期五、06:30 到 20:00;,星期六、07:30 到 20:00;,星期日、07:30 到 20:00;
崇興門市,星期一、09:00 到 21:30;,星期二、09:00 到 21:30. ,星期三、09:00 到 21:30;,星期四、09:00 到 21:30;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 21:30;
內壢門市,星期一、08:30 到 22:00;,星期二、08:30 到 22:00. ,星期三、08:30 到 22:00;,星期四、08:30 到 22:00;,星期五、08:30 到 22:00;,星期六、08:30 到 22:00;,星期日、08:30 到 22:00;
崇光門市,星期一、09:00 到 21:30;,星期二、09:00 到 21:30. ,星期三、09:00 到 21:30;,星期四、09:00 到 21:30;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 22:00;
復安門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
南京建國門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
內壢中華門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
桃園台茂門市,星期一、09:00 到 22:00;,星期二、09:00 到 22:00. ,星期三、09:00 到 22:00;,星期四、09:00 到 22:00;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 22:00;
松江門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
林森農安門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
重陽集賢門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
蘆竹大竹門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
龍門門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 23:00;,星期六、07:00 到 23:00;,星期日、07:00 到 22:00;
通化門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
松江錦州門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
庫倫承德門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
政大門市,星期一、07:00 到 20:00;,星期二、07:00 到 20:00. ,星期三、07:00 到 20:00;,星期四、07:00 到 20:00;,星期五、07:00 到 20:00;,星期六、07:00 到 20:00;,星期日、07:00 到 20:00;
仁愛國泰門市,星期一、06:30 到 20:00;,星期二、06:30 到 20:00. ,星期三、06:30 到 20:00;,星期四、06:30 到 20:00;,星期五、06:30 到 20:00;,星期六、07:00 到 18:30;,星期日、07:00 到 17:00;
同領門市,星期一、07:30 到 22:30;,星期二、07:30 到 22:30. ,星期三、07:30 到 22:30;,星期四、07:30 到 22:30;,星期五、07:30 到 23:00;,星期六、07:30 到 23:00;,星期日、07:30 到 22:30;
南京復興門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
中壢休息站門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
慶城門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
忠孝延吉門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
北醫門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 18:00;,星期日、08:30 到 18:00;
北醫吳興門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:30 到 20:30;
南山門市,星期一、07:30 到 18:30;,星期二、07:30 到 18:30. ,星期三、07:30 到 18:30;,星期四、07:30 到 18:30;,星期五、07:30 到 18:30;,星期六、休息;,星期日、休息;
台視門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:30;,星期六、07:00 到 20:00;,星期日、07:00 到 21:00;
微風南京門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 22:00;,星期五、11:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 21:30;
世貿一館門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
中原大學門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 18:00;,星期日、07:30 到 18:00;
華視門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
龍權門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
101門市,星期一、07:30 到 19:30;,星期二、07:30 到 19:30. ,星期三、07:30 到 19:30;,星期四、07:30 到 19:30;,星期五、07:30 到 19:30;,星期六、休息;,星期日、休息;
敦化門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、08:00 到 16:30;,星期日、08:00 到 16:30;
101典藏門市,星期一、07:30 到 21:30;,星期二、07:30 到 21:30. ,星期三、07:30 到 21:30;,星期四、07:30 到 21:30;,星期五、07:30 到 22:00;,星期六、08:00 到 22:00;,星期日、08:00 到 21:30;
宏泰門市,星期一、07:00 到 20:00;,星期二、07:00 到 20:00. ,星期三、07:00 到 20:00;,星期四、07:00 到 20:00;,星期五、07:00 到 20:00;,星期六、08:00 到 16:00;,星期日、08:00 到 16:00;
民權門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
北寧門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、07:30 到 20:30;,星期日、08:00 到 19:30;
信義經貿門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、08:30 到 17:30;,星期日、08:30 到 17:30;
微風南山門市,星期一、08:00 到 21:30;,星期二、08:00 到 21:30. ,星期三、08:00 到 21:30;,星期四、08:00 到 22:00;,星期五、08:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 22:00;
士林承德門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
信義南山門市,星期一、07:30 到 20:00;,星期二、07:30 到 20:00. ,星期三、07:30 到 20:00;,星期四、07:30 到 20:00;,星期五、07:30 到 20:00;,星期六、11:00 到 18:30;,星期日、11:00 到 18:30;
新光門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 21:30;,星期五、11:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 21:30;
台北時代門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
中壢大潤發門市,星期一、07:30 到 21:30;,星期二、07:30 到 21:30. ,星期三、07:30 到 21:30;,星期四、07:30 到 21:30;,星期五、07:30 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
時代B2門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
遠百A13門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 21:30;,星期五、11:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 21:30;
Bellavita-B1門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 21:30;,星期五、11:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 21:30;
松仁門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00. ,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、休息;,星期日、休息;
松機T2門市,星期一、06:30 到 19:00;,星期二、06:30 到 19:00. ,星期三、06:30 到 19:00;,星期四、06:30 到 19:00;,星期五、06:30 到 19:00;,星期六、06:30 到 19:00;,星期日、06:30 到 19:00;
松山機場門市,星期一、06:30 到 19:00;,星期二、06:30 到 19:00. ,星期三、06:30 到 19:00;,星期四、06:30 到 19:00;,星期五、06:30 到 19:00;,星期六、06:30 到 19:00;,星期日、06:30 到 19:00;
信義松德門市,星期一、07:00 到 19:30;,星期二、07:00 到 19:30. ,星期三、07:00 到 19:30;,星期四、07:00 到 19:30;,星期五、07:00 到 19:30;,星期六、07:00 到 19:30;,星期日、07:00 到 19:30;
東興門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00. ,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、休息;,星期日、休息;
南京三民門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
科教館門市,星期一、08:00 到 18:00;,星期二、08:00 到 18:00. ,星期三、08:00 到 18:00;,星期四、08:00 到 18:00;,星期五、08:00 到 18:00;,星期六、08:00 到 18:00;,星期日、08:00 到 18:00;
永春門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
民生三民門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
中壢元化門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
復興門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
士捷門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
中壢海華門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
中壢大江門市,星期一、11:00 到 22:00;,星期二、11:00 到 22:00. ,星期三、11:00 到 22:00;,星期四、11:00 到 22:00;,星期五、11:00 到 22:30;,星期六、11:00 到 22:30;,星期日、11:00 到 22:00;
關渡門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
實踐門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
松山車站門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、08:00 到 22:00;,星期日、08:00 到 22:00;
後山埤門市,星期一、07:30 到 21:00;,星期二、07:30 到 21:00. ,星期三、07:30 到 21:00;,星期四、07:30 到 21:00;,星期五、07:30 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
華碩二門市,星期一、08:00 到 18:00;,星期二、08:00 到 18:00. ,星期三、08:00 到 18:00;,星期四、08:00 到 18:00;,星期五、08:00 到 18:00;,星期六、休息;,星期日、休息;
天母崇光門市,星期一、09:00 到 21:30;,星期二、09:00 到 21:30. ,星期三、09:00 到 21:30;,星期四、09:00 到 21:30;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 21:30;
深坑東南門市,星期一、07:30 到 18:00;,星期二、07:30 到 18:00. ,星期三、07:30 到 18:00;,星期四、07:30 到 18:00;,星期五、07:30 到 18:00;,星期六、08:30 到 17:00;,星期日、08:30 到 17:00;
大直植福門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
美麗華門市,星期一、08:30 到 22:00;,星期二、08:30 到 22:00. ,星期三、08:30 到 22:00;,星期四、08:30 到 22:00;,星期五、08:30 到 22:00;,星期六、08:30 到 22:00;,星期日、08:30 到 22:00;
大直樂群門市,星期一、07:00 到 20:00;,星期二、07:00 到 20:00. ,星期三、07:00 到 20:00;,星期四、07:00 到 20:00;,星期五、07:00 到 20:00;,星期六、07:00 到 20:00;,星期日、07:00 到 20:00;
舊宗門市,星期一、08:00 到 21:00;,星期二、08:00 到 21:00. ,星期三、08:00 到 21:00;,星期四、08:00 到 21:00;,星期五、08:00 到 21:00;,星期六、08:00 到 21:00;,星期日、08:00 到 21:00;
舊宗新湖門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00. ,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、09:00 到 17:30;,星期日、09:00 到 17:30;
石牌門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
基湖門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00. ,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、07:30 到 16:00;,星期日、07:30 到 16:00;
華泰三期門市,星期一、11:00 到 21:00;,星期二、11:00 到 21:00. ,星期三、11:00 到 21:00;,星期四、11:00 到 21:00;,星期五、11:00 到 21:00;,星期六、11:00 到 22:00;,星期日、11:00 到 22:00;
瑞傳門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00. ,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、休息;,星期日、休息;
